ticker,direction,entry_date,entry_price,shares,exit_date,exit_price,pnl,pnl_percent,duration_days,entry_commission,exit_commission,status,signal_confidence,entry_reason,exit_reason
J69U.SI,LONG,2024-11-13,2.0185580253601074,495.4031479088156,2025-04-03,2.155090808868408,64.53731258665096,6.444065160923711,141,1.0,1.067638770742765,CLOSED,0.7243180157507649,Signal: BUY (72.4%),Take Profit
J69U.SI,LONG,2024-11-13,2.0185580253601074,495.4031479088156,2025-04-03,2.155090808868408,64.53731258665096,6.444065160923711,141,1.0,1.067638770742765,CLOSED,0.7243180157507649,Signal: BUY (72.4%),Take Profit
J69U.SI,LONG,2025-04-10,2.0770785808563232,484.6023267844907,2025-04-23,2.213599920272827,63.03964955927597,6.253518144814535,13,1.0065571131972022,1.072715671934175,CLOSED,0.87031108342266,Signal: BUY (87.0%),Take Profit
J69U.SI,LONG,2025-04-10,2.0770785808563232,484.6023267844907,2025-04-23,2.213599920272827,63.03964955927597,6.253518144814535,13,1.0065571131972022,1.072715671934175,CLOSED,0.87031108342266,Signal: BUY (87.0%),Take Profit
J69U.SI,LONG,2025-06-26,2.203848361968994,459.63463697083426,2025-10-16,2.3403701782226562,59.61713509379513,5.876594045483608,112,1.0129650417923863,1.0757151972447374,CLOSED,0.8241692007981065,Signal: BUY (82.4%),Take Profit
J69U.SI,LONG,2025-06-26,2.203848361968994,459.63463697083426,2025-10-16,2.3403701782226562,59.61713509379513,5.876594045483608,112,1.0129650417923863,1.0757151972447374,CLOSED,0.8241692007981065,Signal: BUY (82.4%),Take Profit
J69U.SI,LONG,2025-10-16,2.3403701782226562,435.4145334767507,2025-11-19,2.240000009536743,-46.69416979604068,-4.575349011375372,34,1.0190311893137178,0.9753285591403582,CLOSED,0.8603493698048154,Signal: BUY (86.0%),Stop Loss
J69U.SI,LONG,2025-10-16,2.3403701782226562,435.4145334767507,2025-11-19,2.240000009536743,-46.69416979604068,-4.575349011375372,34,1.0190311893137178,0.9753285591403582,CLOSED,0.8603493698048154,Signal: BUY (86.0%),Stop Loss
J69U.SI,LONG,2025-11-20,2.2300000190734863,454.91546262094727,2026-09-01,2.140000104904175,-43.924323532257404,-4.323331752569861,285,1.0144614903215363,0.9735191377313583,CLOSED,0.6652539211014786,Signal: BUY (66.5%),Stop Loss
J69U.SI,LONG,2025-11-20,2.2300000190734863,454.91546262094727,2026-09-01,2.140000104904175,-43.924323532257404,-4.323331752569861,285,1.0144614903215363,0.9735191377313583,CLOSED,0.6652539211014786,Signal: BUY (66.5%),Stop Loss
