ticker,direction,entry_date,entry_price,shares,exit_date,exit_price,pnl,pnl_percent,duration_days,entry_commission,exit_commission,status,signal_confidence,entry_reason,exit_reason
CRPU.SI,LONG,2024-08-30,0.5809705257415771,1721.2577156535688,2024-09-27,0.6258806586265564,74.18595987018853,7.407484759879034,28,1.0,1.0773019127392975,CLOSED,0.6606429593997135,Signal: BUY (66.1%),Take Profit
CRPU.SI,LONG,2024-08-30,0.5809705257415771,1721.2577156535688,2024-09-27,0.6258806586265564,74.18595987018853,7.407484759879034,28,1.0,1.0773019127392975,CLOSED,0.6606429593997135,Signal: BUY (66.1%),Take Profit
CRPU.SI,LONG,2024-09-27,0.6258806586265564,1609.7676884497132,2024-10-25,0.5996199250221252,-45.23283729399975,-4.482787372400346,28,1.0075224610826556,0.9652487806512569,CLOSED,0.7260000000000001,Signal: BUY (72.6%),Stop Loss
CRPU.SI,LONG,2024-09-27,0.6258806586265564,1609.7676884497132,2024-10-25,0.5996199250221252,-45.23283729399975,-4.482787372400346,28,1.0075224610826556,0.9652487806512569,CLOSED,0.7260000000000001,Signal: BUY (72.6%),Stop Loss
CRPU.SI,LONG,2024-10-30,0.603996753692627,1660.7668994622072,2025-04-07,0.5666004419326782,-65.02269034553876,-6.472479688603995,159,1.0030978159153425,0.9409912591824505,CLOSED,0.6825510265793616,Signal: BUY (68.3%),Stop Loss
CRPU.SI,LONG,2024-10-30,0.603996753692627,1660.7668994622072,2025-04-07,0.5666004419326782,-65.02269034553876,-6.472479688603995,159,1.0030978159153425,0.9409912591824505,CLOSED,0.6825510265793616,Signal: BUY (68.3%),Stop Loss
CRPU.SI,LONG,2025-04-15,0.5528923869132996,1802.688506707251,2025-05-07,0.5894472002983093,62.8080182870508,6.292204621938864,22,0.9966927513345437,1.0625896932885293,CLOSED,0.7403316285156585,Signal: BUY (74.0%),Take Profit
CRPU.SI,LONG,2025-04-15,0.5528923869132996,1802.688506707251,2025-05-07,0.5894472002983093,62.8080182870508,6.292204621938864,22,0.9966927513345437,1.0625896932885293,CLOSED,0.7403316285156585,Signal: BUY (74.0%),Take Profit
CRPU.SI,LONG,2025-05-07,0.5894472002983093,1701.7241184245845,2025-06-05,0.562031090259552,-49.59390325466279,-4.936774310393002,29,1.0030765172854799,0.9564218615991442,CLOSED,0.8878860805368932,Signal: BUY (88.8%),Stop Loss
CRPU.SI,LONG,2025-05-07,0.5894472002983093,1701.7241184245845,2025-06-05,0.562031090259552,-49.59390325466279,-4.936774310393002,29,1.0030765172854799,0.9564218615991442,CLOSED,0.8878860805368932,Signal: BUY (88.8%),Stop Loss
CRPU.SI,LONG,2025-06-11,0.5803084969520569,1720.1455900126634,2025-07-21,0.6168633699417114,59.79073870564048,5.980793800141474,40,0.9982151018789578,1.061094805445585,CLOSED,0.8463450201156457,Signal: BUY (84.6%),Take Profit
CRPU.SI,LONG,2025-06-11,0.5803084969520569,1720.1455900126634,2025-07-21,0.6168633699417114,59.79073870564048,5.980793800141474,40,0.9982151018789578,1.061094805445585,CLOSED,0.8463450201156457,Signal: BUY (84.6%),Take Profit
CRPU.SI,LONG,2025-07-25,0.6214327812194824,1616.0993941679155,2025-09-15,0.6634899377822876,64.8537009999776,6.447948868049321,52,1.0042971412448884,1.072265686486463,CLOSED,0.7053516319524525,Signal: BUY (70.5%),Take Profit
CRPU.SI,LONG,2025-07-25,0.6214327812194824,1616.0993941679155,2025-09-15,0.6634899377822876,64.8537009999776,6.447948868049321,52,1.0042971412448884,1.072265686486463,CLOSED,0.7053516319524525,Signal: BUY (70.5%),Take Profit
CRPU.SI,LONG,2025-09-17,0.6682632565498352,1512.7067507876463,2025-10-14,0.6396234035491943,-46.291372445630714,-4.572426946637809,27,1.0108863394862726,0.9675626405106373,CLOSED,0.7126711972464944,Signal: BUY (71.3%),Stop Loss
CRPU.SI,LONG,2025-09-17,0.6682632565498352,1512.7067507876463,2025-10-14,0.6396234035491943,-46.291372445630714,-4.572426946637809,27,1.0108863394862726,0.9675626405106373,CLOSED,0.7126711972464944,Signal: BUY (71.3%),Stop Loss
CRPU.SI,LONG,2025-10-15,0.6443967223167419,1561.70273658849,2026-03-16,0.6349999904632568,-17.671957871872223,-1.7534041085941836,152,1.0063561246907093,0.9916812228401333,CLOSED,0.7597446475576769,Signal: BUY (76.0%),End of backtest
CRPU.SI,LONG,2025-10-15,0.6443967223167419,1561.70273658849,2026-03-16,0.6349999904632568,-17.671957871872223,-1.7534041085941836,152,1.0063561246907093,0.9916812228401333,CLOSED,0.7597446475576769,Signal: BUY (76.0%),End of backtest
