ticker,direction,entry_date,entry_price,shares,exit_date,exit_price,pnl,pnl_percent,duration_days,entry_commission,exit_commission,status,signal_confidence,entry_reason,exit_reason
GOOGL,LONG,2025-03-26,165.06,6.05840300496789,2025-03-28,154.33,-67.90915424694037,-6.780744308231691,2,1.0,0.9349933357566946,CLOSED,0.6944518850538314,Signal: BUY (69.4%),Stop Loss
GOOGL,LONG,2025-03-26,165.06,6.05840300496789,2025-03-28,154.33,-67.90915424694037,-6.780744308231691,2,1.0,0.9349933357566946,CLOSED,0.6944518850538314,Signal: BUY (69.4%),Stop Loss
GOOGL,LONG,2025-04-02,157.04,6.325177243008749,2025-04-03,150.72,-42.895074998277664,-4.311947768617051,1,0.993305834242094,0.9533307140662787,CLOSED,0.6511696966402228,Signal: BUY (65.1%),Stop Loss
GOOGL,LONG,2025-04-02,157.04,6.325177243008749,2025-04-03,150.72,-42.895074998277664,-4.311947768617051,1,0.993305834242094,0.9533307140662787,CLOSED,0.6511696966402228,Signal: BUY (65.1%),Stop Loss
GOOGL,LONG,2025-04-09,158.71,6.232207539346489,2025-04-17,151.16,-49.9499281473918,-5.042404888665979,8,0.9891136585696814,0.9420604916476153,CLOSED,0.6977739936503623,Signal: BUY (69.8%),Stop Loss
GOOGL,LONG,2025-04-09,158.71,6.232207539346489,2025-04-17,151.16,-49.9499281473918,-5.042404888665979,8,0.9891136585696814,0.9420604916476153,CLOSED,0.6977739936503623,Signal: BUY (69.8%),Stop Loss
GOOGL,LONG,2025-04-22,151.47,6.497756812982459,2025-04-25,161.96,65.10658109134624,6.605167840765412,3,0.9842152244624531,1.052376693430639,CLOSED,0.6778699553330222,Signal: BUY (67.8%),Take Profit
GOOGL,LONG,2025-04-22,151.47,6.497756812982459,2025-04-25,161.96,65.10658109134624,6.605167840765412,3,0.9842152244624531,1.052376693430639,CLOSED,0.6778699553330222,Signal: BUY (67.8%),Take Profit
GOOGL,LONG,2025-04-25,161.96,6.11773099634158,2025-05-07,151.38,-67.60098868688465,-6.812459749496548,12,0.9908277121674823,0.9261021182261883,CLOSED,0.758993684696192,Signal: BUY (75.9%),Stop Loss
GOOGL,LONG,2025-04-25,161.96,6.11773099634158,2025-05-07,151.38,-67.60098868688465,-6.812459749496548,12,0.9908277121674823,0.9261021182261883,CLOSED,0.758993684696192,Signal: BUY (75.9%),Stop Loss
GOOGL,LONG,2025-06-06,173.68,5.666533048078728,2025-06-20,166.64,-42.78504444885755,-4.340840190658285,14,0.9841634597903135,0.9442710671318392,CLOSED,0.6770862007478539,Signal: BUY (67.7%),Stop Loss
GOOGL,LONG,2025-06-06,173.68,5.666533048078728,2025-06-20,166.64,-42.78504444885755,-4.340840190658285,14,0.9841634597903135,0.9442710671318392,CLOSED,0.6770862007478539,Signal: BUY (67.7%),Stop Loss
GOOGL,LONG,2025-08-04,195.04,5.024514853731408,2025-08-25,208.49,64.5384110642982,6.575813576599837,21,0.9799813770717739,1.0475611018544615,CLOSED,0.6509582147768734,Signal: BUY (65.1%),Take Profit
GOOGL,LONG,2025-08-04,195.04,5.024514853731408,2025-08-25,208.49,64.5384110642982,6.575813576599837,21,0.9799813770717739,1.0475611018544615,CLOSED,0.6509582147768734,Signal: BUY (65.1%),Take Profit
GOOGL,LONG,2025-09-15,251.61,3.920895812178172,2025-10-09,241.53,-42.42295562798233,-4.2937501462126635,24,0.98653659530215,0.947013965515394,CLOSED,0.7072322793134982,Signal: BUY (70.7%),Stop Loss
GOOGL,LONG,2025-09-15,251.61,3.920895812178172,2025-10-09,241.53,-42.42295562798233,-4.2937501462126635,24,0.98653659530215,0.947013965515394,CLOSED,0.7072322793134982,Signal: BUY (70.7%),Stop Loss
GOOGL,LONG,2025-10-29,274.57,3.577925400689779,2025-11-11,291.31,56.85745656893323,5.77899221750466,13,0.9823909772673927,1.0422854484749395,CLOSED,0.6670151892443824,Signal: BUY (66.7%),Take Profit
GOOGL,LONG,2025-10-29,274.57,3.577925400689779,2025-11-11,291.31,56.85745656893323,5.77899221750466,13,0.9823909772673927,1.0422854484749395,CLOSED,0.6670151892443824,Signal: BUY (66.7%),Take Profit
GOOGL,LONG,2025-11-12,286.71,3.4466114078531382,2025-11-24,318.58,106.71420643969043,10.782913558231597,12,0.9881779567455732,1.0980214623138527,CLOSED,0.6588606042992182,Signal: BUY (65.9%),Take Profit
GOOGL,LONG,2025-11-12,286.71,3.4466114078531382,2025-11-24,318.58,106.71420643969043,10.782913558231597,12,0.9881779567455732,1.0980214623138527,CLOSED,0.6588606042992182,Signal: BUY (65.9%),Take Profit
GOOGL,LONG,2025-12-19,307.16,3.252225834615494,2026-01-09,328.57,66.5288488243574,6.6498783534556045,21,0.9989536873604953,1.068583842479613,CLOSED,0.7026294475125751,Signal: BUY (70.3%),Take Profit
GOOGL,LONG,2025-12-19,307.16,3.252225834615494,2026-01-09,328.57,66.5288488243574,6.6498783534556045,21,0.9989536873604953,1.068583842479613,CLOSED,0.7026294475125751,Signal: BUY (70.3%),Take Profit
GOOGL,LONG,2026-01-09,328.57,3.060869675014222,2026-01-12,331.86,7.038025991592235,0.6987586003895729,3,1.005709949119423,1.0157802103502198,CLOSED,0.8358834942027485,Signal: BUY (83.6%),End of backtest
GOOGL,LONG,2026-01-09,328.57,3.060869675014222,2026-01-12,331.86,7.038025991592235,0.6987586003895729,3,1.005709949119423,1.0157802103502198,CLOSED,0.8358834942027485,Signal: BUY (83.6%),End of backtest
