Ticker,Name,Signal,Confidence %,Last Close,ATR,Entry Low,Entry High,Timeframe
CRPU.SI,Sasseur Reit,HOLD,57.63,0.69,0.0096,0.69,0.70,1d
J69U.SI,Frasers Cpt Tr,BUY,67.52,2.19,0.0262,2.18,2.21,1d
BUOU.SI,Frasers L&C Tr,BUY,81.23,0.94,0.0154,0.94,0.96,1d
M44U.SI,Mapletree Log Tr,HOLD,59.88,1.18,0.0219,1.17,1.20,1d
ME8U.SI,Mapletree Ind Tr,BUY,68.15,1.93,0.0210,1.92,1.95,1d
JYEU.SI,Lendlease Reit,HOLD,31.17,0.56,0.0117,0.56,0.57,1d
