Ticker,Name,Signal,Confidence %,Last Close,ATR,Entry Low,Entry High,Timeframe
CRPU.SI,Sasseur Reit,HOLD,60.51,0.68,0.0080,0.67,0.68,1d
J69U.SI,Frasers Cpt Tr,HOLD,43.22,2.29,0.0303,2.27,2.31,1d
BUOU.SI,Frasers L&C Tr,BUY,69.43,1.00,0.0129,0.99,1.01,1d
M44U.SI,Mapletree Log Tr,HOLD,48.44,1.29,0.0169,1.28,1.30,1d
ME8U.SI,Mapletree Ind Tr,BUY,85.46,2.03,0.0192,2.02,2.05,1d
