Ticker,Name,Signal,Confidence %,Last Close,ATR,Entry Low,Entry High,Timeframe
CRPU.SI,Sasseur Reit,BUY,72.55,0.68,0.0100,0.67,0.69,1d
J69U.SI,FRASERS CENTREPOINT TRUST,HOLD,63.68,2.24,0.0312,2.22,2.26,1d
BUOU.SI,FRASERS LOGISTICS & COM TRUST,BUY,74.17,0.94,0.0135,0.93,0.95,1d
M44U.SI,Mapletree Log Tr,HOLD,52.56,1.29,0.0257,1.28,1.31,1d
ME8U.SI,Mapletree Ind Tr,BUY,77.64,2.04,0.0253,2.03,2.06,1d
JYEU.SI,Lendlease Reit,HOLD,44.31,0.60,0.0133,0.59,0.61,1d
