Ticker,Name,Signal,Confidence %,Last Close,ATR,Entry Low,Entry High,Timeframe
CRPU.SI,Sasseur Reit,BUY,82.54,0.69,0.0075,0.69,0.70,1d
J69U.SI,Frasers Cpt Tr,HOLD,52.80,2.26,0.0279,2.25,2.28,1d
BUOU.SI,Frasers L&C Tr,HOLD,49.03,1.03,0.0141,1.02,1.04,1d
M44U.SI,Mapletree Log Tr,BUY,70.85,1.35,0.0157,1.34,1.36,1d
ME8U.SI,Mapletree Ind Tr,BUY,83.57,2.10,0.0195,2.09,2.12,1d
JYEU.SI,Lendlease Reit,BUY,88.67,0.63,0.0093,0.63,0.64,1d
