Ticker,Name,Signal,Confidence %,Last Close,ATR,Entry Low,Entry High,Timeframe
CRPU.SI,Sasseur Reit,BUY,92.97,0.69,0.0066,0.69,0.70,1d
J69U.SI,Frasers Cpt Tr,HOLD,61.80,2.25,0.0286,2.24,2.27,1d
BUOU.SI,Frasers L&C Tr,HOLD,59.39,1.01,0.0184,1.00,1.02,1d
M44U.SI,Mapletree Log Tr,HOLD,53.40,1.35,0.0170,1.34,1.36,1d
ME8U.SI,Mapletree Ind Tr,BUY,69.69,2.11,0.0206,2.10,2.13,1d
JYEU.SI,Lendlease Reit,HOLD,60.69,0.63,0.0125,0.63,0.65,1d
