Ticker,Name,Signal,Confidence %,Last Close,ATR,Entry Low,Entry High,Timeframe
CRPU.SI,Sasseur Reit,BUY,72.68,0.69,0.0091,0.69,0.70,1d
J69U.SI,Frasers Cpt Tr,BUY,73.37,2.17,0.0262,2.16,2.19,1d
BUOU.SI,Frasers L&C Tr,HOLD,58.47,0.94,0.0156,0.93,0.95,1d
M44U.SI,Mapletree Log Tr,HOLD,56.46,1.16,0.0218,1.15,1.18,1d
ME8U.SI,Mapletree Ind Tr,BUY,73.28,1.92,0.0215,1.91,1.94,1d
JYEU.SI,Lendlease Reit,HOLD,61.72,0.56,0.0111,0.56,0.57,1d
