Ticker,Name,Signal,Confidence %,Last Close,ATR,Entry Low,Entry High,Timeframe
CRPU.SI,Sasseur Reit,BUY,81.53,0.63,0.0087,0.63,0.64,1d
J69U.SI,Frasers Cpt Tr,HOLD,61.10,2.20,0.0304,2.18,2.22,1d
BUOU.SI,Frasers L&C Tr,BUY,77.47,0.90,0.0215,0.89,0.92,1d
M44U.SI,Mapletree Log Tr,BUY,67.99,1.15,0.0256,1.14,1.17,1d
ME8U.SI,Mapletree Ind Tr,HOLD,52.59,1.95,0.0283,1.94,1.97,1d
JYEU.SI,Lendlease Reit,BUY,80.81,0.54,0.0134,0.53,0.55,1d
