Ticker,Name,Signal,Confidence %,Last Close,ATR,Entry Low,Entry High,Timeframe
CRPU.SI,Sasseur Reit,BUY,65.43,0.68,0.0091,0.68,0.69,1d
J69U.SI,FRASERS CENTREPOINT TRUST,HOLD,63.89,2.29,0.0322,2.27,2.32,1d
BUOU.SI,FRASERS LOGISTICS & COM TRUST,HOLD,62.20,0.99,0.0147,0.98,1.00,1d
M44U.SI,Mapletree Log Tr,HOLD,56.02,1.32,0.0213,1.31,1.34,1d
ME8U.SI,Mapletree Ind Tr,BUY,84.05,2.04,0.0263,2.03,2.06,1d
JYEU.SI,Lendlease Reit,HOLD,50.84,0.62,0.0138,0.61,0.63,1d
