Ticker,Name,Signal,Confidence %,Last Close,ATR,Entry Low,Entry High,Timeframe
CRPU.SI,Sasseur Reit,BUY,73.27,0.69,0.0075,0.68,0.69,1d
J69U.SI,Frasers Cpt Tr,HOLD,46.35,2.27,0.0300,2.25,2.29,1d
BUOU.SI,Frasers L&C Tr,HOLD,56.60,0.98,0.0163,0.97,0.99,1d
M44U.SI,Mapletree Log Tr,HOLD,44.70,1.21,0.0233,1.20,1.23,1d
ME8U.SI,Mapletree Ind Tr,BUY,75.06,1.94,0.0214,1.93,1.96,1d
JYEU.SI,Lendlease Reit,HOLD,44.26,0.57,0.0090,0.57,0.58,1d
