Ticker,Name,Signal,Confidence %,Last Close,ATR,Entry Low,Entry High,Timeframe
CRPU.SI,Sasseur Reit,HOLD,35.71,0.69,0.0091,0.68,0.69,1d
J69U.SI,FRASERS CENTREPOINT TRUST,HOLD,48.69,2.28,0.0336,2.26,2.31,1d
BUOU.SI,FRASERS LOGISTICS & COM TRUST,BUY,94.68,0.95,0.0143,0.95,0.97,1d
M44U.SI,Mapletree Log Tr,HOLD,41.81,1.31,0.0276,1.30,1.33,1d
ME8U.SI,Mapletree Ind Tr,HOLD,44.40,2.05,0.0274,2.04,2.07,1d
JYEU.SI,Lendlease Reit,HOLD,48.79,0.63,0.0128,0.63,0.65,1d
