Ticker,Name,Signal,Confidence %,Last Close,ATR,Entry Low,Entry High,Timeframe
CRPU.SI,Sasseur Reit,BUY,65.69,0.68,0.0094,0.68,0.69,1d
J69U.SI,FRASERS CENTREPOINT TRUST,BUY,66.80,2.28,0.0318,2.26,2.31,1d
BUOU.SI,FRASERS LOGISTICS & COM TRUST,BUY,67.00,0.98,0.0139,0.97,0.99,1d
M44U.SI,Mapletree Log Tr,HOLD,49.47,1.32,0.0222,1.31,1.34,1d
ME8U.SI,Mapletree Ind Tr,HOLD,51.15,2.05,0.0242,2.04,2.07,1d
JYEU.SI,Lendlease Reit,HOLD,57.16,0.62,0.0144,0.61,0.63,1d
