Ticker,Name,Signal,Confidence %,Last Close,ATR,Entry Low,Entry High,Timeframe
CRPU.SI,Sasseur Reit,BUY,52.76,0.65,0.0086,0.65,0.66,1d
J69U.SI,Frasers Cpt Tr,BUY,71.64,2.25,0.0313,2.23,2.28,1d
BUOU.SI,Frasers L&C Tr,BUY,66.43,0.94,0.0187,0.94,0.96,1d
M44U.SI,Mapletree Log Tr,BUY,95.77,1.24,0.0263,1.23,1.26,1d
ME8U.SI,Mapletree Ind Tr,BUY,84.35,2.03,0.0284,2.02,2.05,1d
JYEU.SI,Lendlease Reit,HOLD,64.27,0.57,0.0113,0.57,0.58,1d
