Ticker,Name,Signal,Confidence %,Last Close,ATR,Entry Low,Entry High,Timeframe
CRPU.SI,Sasseur Reit,BUY,75.93,0.64,0.0091,0.64,0.65,1d
J69U.SI,Frasers Cpt Tr,BUY,97.95,2.25,0.0310,2.23,2.27,1d
BUOU.SI,Frasers L&C Tr,HOLD,57.24,0.94,0.0199,0.93,0.95,1d
M44U.SI,Mapletree Log Tr,BUY,76.74,1.21,0.0247,1.20,1.23,1d
ME8U.SI,Mapletree Ind Tr,BUY,100.00,2.00,0.0268,1.99,2.02,1d
JYEU.SI,Lendlease Reit,BUY,100.00,0.57,0.0123,0.57,0.58,1d
