Ticker,Name,Signal,Confidence %,Last Close,ATR,Entry Low,Entry High,Timeframe
CRPU.SI,Sasseur Reit,BUY,79.21,0.69,0.0077,0.69,0.70,1d
J69U.SI,Frasers Cpt Tr,HOLD,64.81,2.27,0.0282,2.26,2.29,1d
BUOU.SI,Frasers L&C Tr,HOLD,55.44,1.01,0.0166,1.00,1.02,1d
M44U.SI,Mapletree Log Tr,HOLD,54.38,1.24,0.0251,1.23,1.26,1d
ME8U.SI,Mapletree Ind Tr,BUY,67.55,1.93,0.0218,1.92,1.95,1d
JYEU.SI,Lendlease Reit,BUY,67.59,0.58,0.0088,0.58,0.59,1d
