Ticker,Name,Signal,Confidence %,Last Close,ATR,Entry Low,Entry High,Timeframe
CRPU.SI,Sasseur Reit,HOLD,29.41,0.69,0.0092,0.68,0.69,1d
J69U.SI,FRASERS CENTREPOINT TRUST,HOLD,54.35,2.28,0.0338,2.26,2.31,1d
BUOU.SI,FRASERS LOGISTICS & COM TRUST,BUY,90.93,0.96,0.0137,0.96,0.98,1d
M44U.SI,Mapletree Log Tr,HOLD,44.15,1.32,0.0266,1.31,1.34,1d
ME8U.SI,Mapletree Ind Tr,BUY,69.60,2.04,0.0270,2.03,2.06,1d
JYEU.SI,Lendlease Reit,HOLD,40.29,0.63,0.0131,0.62,0.64,1d
