Ticker,Name,Signal,Confidence %,Last Close,ATR,Entry Low,Entry High,Timeframe
CRPU.SI,Sasseur Reit,HOLD,60.36,0.68,0.0097,0.68,0.69,1d
J69U.SI,FRASERS CENTREPOINT TRUST,BUY,73.37,2.24,0.0304,2.22,2.26,1d
BUOU.SI,FRASERS LOGISTICS & COM TRUST,BUY,77.15,0.94,0.0136,0.94,0.96,1d
M44U.SI,Mapletree Log Tr,HOLD,52.54,1.30,0.0253,1.29,1.32,1d
ME8U.SI,Mapletree Ind Tr,BUY,84.09,2.03,0.0250,2.02,2.05,1d
JYEU.SI,Lendlease Reit,HOLD,46.11,0.60,0.0130,0.59,0.61,1d
