Ticker,Name,Signal,Confidence %,Last Close,ATR,Entry Low,Entry High,Timeframe
CRPU.SI,Sasseur Reit,HOLD,64.88,0.68,0.0100,0.67,0.68,1d
J69U.SI,FRASERS CENTREPOINT TRUST,BUY,70.09,2.22,0.0303,2.20,2.24,1d
BUOU.SI,FRASERS LOGISTICS & COM TRUST,BUY,81.53,0.94,0.0140,0.93,0.95,1d
M44U.SI,Mapletree Log Tr,HOLD,64.28,1.27,0.0249,1.26,1.29,1d
ME8U.SI,Mapletree Ind Tr,BUY,75.06,2.01,0.0253,2.00,2.03,1d
JYEU.SI,Lendlease Reit,HOLD,58.72,0.61,0.0132,0.60,0.62,1d
