Ticker,Name,Signal,Confidence %,Last Close,ATR,Entry Low,Entry High,Timeframe
CRPU.SI,Sasseur Reit,BUY,65.76,0.68,0.0097,0.68,0.69,1d
J69U.SI,FRASERS CENTREPOINT TRUST,BUY,82.58,2.26,0.0312,2.24,2.28,1d
BUOU.SI,FRASERS LOGISTICS & COM TRUST,HOLD,63.76,0.97,0.0142,0.96,0.98,1d
M44U.SI,Mapletree Log Tr,HOLD,51.49,1.31,0.0224,1.30,1.33,1d
ME8U.SI,Mapletree Ind Tr,HOLD,55.58,2.05,0.0245,2.04,2.07,1d
JYEU.SI,Lendlease Reit,HOLD,60.63,0.62,0.0148,0.61,0.63,1d
