Ticker,Name,Signal,Confidence %,Last Close,ATR,Entry Low,Entry High,Timeframe
CRPU.SI,Sasseur Reit,BUY,71.31,0.68,0.0074,0.68,0.69,1d
J69U.SI,Frasers Cpt Tr,HOLD,46.77,2.28,0.0299,2.27,2.30,1d
BUOU.SI,Frasers L&C Tr,HOLD,54.07,1.04,0.0139,1.03,1.05,1d
M44U.SI,Mapletree Log Tr,BUY,67.72,1.36,0.0159,1.35,1.37,1d
ME8U.SI,Mapletree Ind Tr,BUY,86.43,2.11,0.0202,2.10,2.13,1d
JYEU.SI,Lendlease Reit,BUY,89.40,0.63,0.0100,0.63,0.64,1d
