Ticker,Name,Signal,Confidence %,Last Close,ATR,Entry Low,Entry High,Timeframe
CRPU.SI,Sasseur Reit,HOLD,55.16,0.69,0.0066,0.68,0.69,1d
J69U.SI,Frasers Cpt Tr,HOLD,43.21,2.28,0.0299,2.27,2.30,1d
BUOU.SI,Frasers L&C Tr,HOLD,63.70,1.03,0.0130,1.02,1.04,1d
M44U.SI,Mapletree Log Tr,BUY,77.58,1.36,0.0160,1.35,1.37,1d
ME8U.SI,Mapletree Ind Tr,BUY,92.60,2.10,0.0210,2.09,2.12,1d
JYEU.SI,Lendlease Reit,HOLD,60.82,0.63,0.0097,0.63,0.64,1d
