Ticker,Name,Signal,Confidence %,Last Close,ATR,Entry Low,Entry High,Timeframe
CRPU.SI,Sasseur Reit,HOLD,53.98,0.69,0.0065,0.68,0.69,1d
J69U.SI,Frasers Cpt Tr,BUY,85.85,2.26,0.0255,2.25,2.28,1d
BUOU.SI,Frasers L&C Tr,HOLD,43.93,1.00,0.0176,0.99,1.01,1d
M44U.SI,Mapletree Log Tr,BUY,92.31,1.33,0.0172,1.32,1.34,1d
ME8U.SI,Mapletree Ind Tr,BUY,72.36,2.04,0.0222,2.03,2.06,1d
JYEU.SI,Lendlease Reit,BUY,77.29,0.65,0.0116,0.64,0.66,1d
